track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_genre,playlist_subgenre,danceability,energy,tempo,liveness
Strong,R3HAB,52,Strong,2015-11-27,edm,big room,0.448,0.856,127.977,0.2
Heart Starts to Beat,Blasterjaxx,42,Heart Starts to Beat,2016-11-21,edm,big room,0.373,0.902,129.985,0.206
Ready,Bassjackers,0,Ready,2017-12-08,edm,big room,0.724,0.956,127.983,0.331
No Sleep,Blasterjaxx,38,No Sleep,2016-12-30,edm,big room,0.624,0.967,130.047,0.532
Break The House Down - Hardwell Edit,Kill The Buzz,30,Break The House Down (Hardwell Edit),2017-01-02,edm,big room,0.702,0.949,128.02,0.144
Bomb A Drop,Garmiani,1,Bomb A Drop,2016-02-19,edm,big room,0.675,0.992,128.034,0.387
Virus (How About Now),Martin Garrix,43,Virus (How About Now),2015-02-13,edm,big room,0.493,0.818,128.032,0.824
Turn up the Speakers - Radio Edit,Afrojack,37,Turn up the Speakers,2014-10-20,edm,big room,0.692,0.898,127.993,0.478
Wizard,Martin Garrix,38,Wizard,2013-12-16,edm,big room,0.578,0.915,127.933,0.489
Helicopter - Video Edit,Martin Garrix,53,Helicopter (Video Edit),2014-03-10,edm,big room,0.584,0.96,128.003,0.175
Immortal (We Live Forever),DVBBS,43,Immortal (We Live Forever),2014-03-31,edm,big room,0.328,0.97,194.976,0.0648
Break The House,Borgeous,38,Break The House,2014-11-07,edm,big room,0.714,0.984,128.004,0.0917
Mi Gente - Hardwell & Quintino Remix,J Balvin,34,Mi Gente (Hardwell & Quintino Remix),2017-11-10,edm,big room,0.776,0.717,127.997,0.0573
Mayhem,Steve Aoki,5,Mayhem,2018-03-23,edm,big room,0.605,0.964,127.93,0.858
We Found Love - Sidney Samson Remix,Sultan + Shepard,1,We Found Love (Sidney Samson Remix),2019-08-30,edm,big room,0.628,0.965,130.019,0.238
Ride It - Bentley Grey Remix,Regard,8,Ride It (Bentley Grey Remix),2019-11-22,edm,big room,0.801,0.591,119.989,0.125
Family,The Chainsmokers,85,World War Joy,2019-12-06,edm,big room,0.584,0.607,117.817,0.101
Ride It,Regard,94,Ride It,2019-07-26,edm,big room,0.88,0.751,117.948,0.106
I'm Not Alright - Frank Walker Remix,Loud Luxury,30,I'm Not Alright (Frank Walker Remix),2019-10-04,edm,big room,0.74,0.869,124.992,0.138
Beat of My Heart (feat. Love Harder),Lost Frequencies,49,Alive and Feeling Fine,2019-10-04,edm,big room,0.706,0.524,111.991,0.109
RITMO (Bad Boys For Life) - Steve Aoki Remix,The Black Eyed Peas,63,RITMO (Bad Boys For Life),2019-12-20,edm,big room,0.84,0.719,111.993,0.112
2 Hearts (feat. Gia Koka),Sam Feldt,70,2 Hearts (feat. Gia Koka),2020-01-10,edm,big room,0.503,0.754,116.524,0.297
Congratulations,Don Diablo,51,Congratulations,2019-11-28,edm,big room,0.82,0.801,120.097,0.342
It Could Be - Genix Remix,Armin van Buuren,8,"Balance (Remixes, Pt. 1)",2020-01-17,edm,big room,0.678,0.99,128.001,0.0747
Some Say - Felix Jaehn Remix,Nea,63,Some Say (Felix Jaehn Remix),2020-01-10,edm,big room,0.682,0.7,120.03,0.174
"Alone, Pt. II",Alan Walker,85,"Alone, Pt. II",2019-12-27,edm,big room,0.67,0.668,88.033,0.133
Storm (feat. Kyra Mastro) - Siks Remix,Famba,35,Storm (Remixes) (feat. Kyra Mastro),2019-08-30,edm,big room,0.715,0.839,124.99,0.163
Used To Love (with Dean Lewis),Martin Garrix,83,Used To Love (with Dean Lewis),2019-10-31,edm,big room,0.651,0.693,118.97,0.335
Flames (with ZAYN),R3HAB,70,Flames (with ZAYN),2019-11-15,edm,big room,0.358,0.643,152.085,0.0898
No Fear No More,Madeon,60,Good Faith,2019-11-15,edm,big room,0.633,0.779,96.009,0.371
Unlove You (feat. Ne-Yo),Armin van Buuren,38,Balance,2019-10-25,edm,big room,0.678,0.928,116.892,0.143
We Got Love - Joel Corry Remix,Sigala,57,We Got Love (Joel Corry Remix),2019-12-13,edm,big room,0.674,0.91,123.994,0.218
Time After Time (feat. Jessie Ware),Franky Wah,58,Time After Time (feat. Jessie Ware),2019-12-06,edm,big room,0.642,0.822,122.03,0.365
Darkside (feat. marcos g),Rence,43,Darkside (feat. marcos g),2019-11-22,edm,big room,0.72,0.45,102.005,0.0774
Run It (feat. Annika Wells),Midnight Kids,54,Run It (feat. Annika Wells),2019-12-10,edm,big room,0.516,0.737,93.026,0.116
Look into My Eyes,Brando,40,Look into My Eyes,2020-01-10,edm,big room,0.789,0.545,116,0.123
Radical - Edit,Amtrac,58,Radical (Edit),2020-01-03,edm,big room,0.652,0.751,122.024,0.102
Feather,Lost Kings,45,Lost Angeles,2019-10-25,edm,big room,0.756,0.629,141.003,0.135
modern anxiety - Banx & Ranx Remix,Josef Salvat,36,modern anxiety (Banx & Ranx Remix),2019-12-12,edm,big room,0.771,0.779,121.051,0.236
We Are the Young,Addal,57,We Are the Young,2019-11-08,edm,big room,0.655,0.825,110.065,0.137
We Got Love,Sigala,76,We Got Love,2019-11-01,edm,big room,0.722,0.812,124.909,0.131
Nightfall,Franky Wah,42,Next Life / Nightfall,2019-11-22,edm,big room,0.575,0.845,127.986,0.0614
Somebody That I Used To Know (feat. April Ivy),AZTX,30,Somebody That I Used To Know (feat. April Ivy),2019-12-06,edm,big room,0.702,0.836,125.027,0.162
Rabbit Hole,CamelPhat,68,Rabbit Hole,2019-11-08,edm,big room,0.603,0.865,123.987,0.203
Between The Lines,Amtrac,46,Between The Lines,2019-12-13,edm,big room,0.495,0.928,140.012,0.114
Gold,Digital Farm Animals,36,Gold,2019-11-01,edm,big room,0.781,0.493,82.014,0.0973
Wave (feat. Mike Sabath) - R3hab Remix,Meghan Trainor,43,Wave (feat. Mike Sabath),2019-11-22,edm,big room,0.587,0.801,125.026,0.454
It's Love (feat. Matthew Young),Cosmo's Midnight,58,It's Love (feat. Matthew Young),2019-11-22,edm,big room,0.637,0.631,99.197,0.0901
San Frandisco - Eli Brown Remix,Dom Dolla,45,San Frandisco (Eli Brown Remix),2019-11-15,edm,big room,0.723,0.967,127.003,0.0357
Sweater Weather,Gaullin,69,Sweater Weather,2019-11-01,edm,big room,0.57,0.873,125.086,0.365
Push My Luck,The Chainsmokers,66,World War Joy...Push My Luck,2019-11-08,edm,big room,0.584,0.643,90.036,0.186
Make It Right (feat. Lauv) [EDM Remix],BTS,66,Make It Right (feat. Lauv) [EDM Remix],2019-11-01,edm,big room,0.648,0.741,106.001,0.0932
Roses - Imanbek Remix,SAINt JHN,88,Roses (Imanbek Remix),2019-10-09,edm,big room,0.77,0.724,121.974,0.353
Lovers + Strangers - GATTÜSO Remix,Starley,27,Lovers + Strangers (GATTÜSO Remix),2019-11-15,edm,big room,0.649,0.821,125.977,0.0655
EARFQUAKE - Channel Tres Remix,"Tyler, The Creator",57,EARFQUAKE (Channel Tres Remix),2019-10-04,edm,big room,0.698,0.69,119.998,0.195
Slow Dance (feat. Ava Max) - Sam Feldt Remix,AJ Mitchell,70,Slow Dance (feat. Ava Max) [Sam Feldt Remix],2019-10-25,edm,big room,0.732,0.85,124.024,0.0388
Better Half of Me - R3HAB Remix,Tom Walker,45,Better Half of Me (R3HAB Remix),2019-10-03,edm,big room,0.497,0.814,108.038,0.134
Summertime Love - Kingdom 93 Remix,Captain Cuts,30,Summertime Love (Kingdom 93 Remix),2019-10-11,edm,big room,0.743,0.897,126.046,0.056
Higher Love,Kygo,87,Higher Love,2019-06-28,edm,big room,0.693,0.678,103.952,0.101
Flash Pose,Pabllo Vittar,53,111 1,2019-10-31,edm,big room,0.773,0.859,124.017,0.342
Something's Got To Give - Banx & Ranx Remix,Labrinth,37,Something's Got To Give (Banx & Ranx Remix),2019-10-11,edm,big room,0.658,0.902,110.052,0.475
Be Someone,CamelPhat,66,Be Someone,2019-06-04,edm,big room,0.672,0.788,121.99,0.0829
Flying On My Own - Dave Audé Remix,Céline Dion,39,Flying On My Own + Dave Audé Remix,2019-06-28,edm,big room,0.603,0.894,124.031,0.356
Breathe In,French Braids,16,Breathe In,2019-10-18,edm,big room,0.706,0.535,110.861,0.104
Hurts 2B Human (feat. Khalid) - Midnight Kids Remix,P!nk,52,Hurts 2B Human (The Remixes) (feat. Khalid),2019-10-11,edm,big room,0.28,0.656,91.198,0.134
Instagram - R3HAB Remix,Dimitri Vegas & Like Mike,63,Instagram (R3HAB Remix),2019-10-04,edm,big room,0.436,0.858,122.568,0.173
Safety (feat. DJ Snake),GASHI,63,Safety (feat. DJ Snake),2019-08-28,edm,big room,0.755,0.828,109.011,0.0799
Summer Air (feat. Trevor Guthrie) - Sunnery James & Ryan Marciano Remix,Hardwell,15,Summer Air (Sunnery James & Ryan Marciano Remix) (feat. Trevor Guthrie),2019-10-04,edm,big room,0.662,0.85,125.984,0.467
Dance X,Gesaffelstein,43,Novo Sonic System,2019-10-04,edm,big room,0.637,0.94,107.056,0.187
Pizza,Anti Up,46,Pizza,2018-06-29,edm,big room,0.699,0.837,125.987,0.0962
One Thing Right - Firebeatz Remix,Marshmello,66,One Thing Right (Remixes),2019-08-09,edm,big room,0.682,0.851,126,0.0289
Who's Gonna Love U,Ryan Shepherd,29,Who's Gonna Love U,2019-08-30,edm,big room,0.724,0.858,117.971,0.261
Punching in the Dark,Hellberg,52,Punching in the Dark,2019-08-23,edm,big room,0.676,0.621,109.995,0.0795
goldfinger - Frank Walker Remix,laye,32,goldfinger (Frank Walker Remix),2018-07-27,edm,big room,0.597,0.674,94.035,0.167
Swear to God - Dallerium Remix,Famba,36,Swear to God (Dallerium Remix),2019-06-07,edm,big room,0.658,0.9,122.005,0.108
"Body on My (feat. Brando, Pitbull & Nicky Jam)",Loud Luxury,53,"Body on My (feat. Brando, Pitbull & Nicky Jam)",2019-03-29,edm,big room,0.744,0.726,121.985,0.374
Darling,Nath Jennings,17,Darling,2020-01-17,edm,big room,0.784,0.648,128.033,0.328
Candy Shop,Olympis,36,Candy Shop,2020-01-17,edm,big room,0.751,0.749,124.969,0.298
BANG (with Helion),Medon,54,BANG (with Helion),2019-12-27,edm,big room,0.724,0.848,127.996,0.078
The Legendary,BONIK,34,The Legendary,2020-01-10,edm,big room,0.736,0.716,130.018,0.049
Stereo Love,Theis EZ,35,Stereo Love,2020-01-10,edm,big room,0.668,0.721,124.938,0.0746
Primum,Hallasen,40,Primum,2019-12-27,edm,big room,0.573,0.874,138.037,0.229
SAD,Bisken,46,SAD,2019-10-25,edm,big room,0.635,0.741,140.063,0.12
Thank Me Later 2018,Mike Emilio,52,Thank Me Later 2018,2017-02-23,edm,big room,0.714,0.804,128.051,0.0913
Violin 4.0 (Olympis Remix),Helion,46,Violin 4.0 (Olympis Remix),2019-12-13,edm,big room,0.51,0.526,127.704,0.143
Hands Up,J-ZAID,24,Hands Up,2019-12-20,edm,big room,0.638,0.547,127.996,0.0854
Blue (with Olympis),Michael Blunt,49,Blue (with Olympis),2019-11-15,edm,big room,0.769,0.709,128.119,0.472
Nite,Vikström,36,Nite,2019-06-07,edm,big room,0.785,0.911,128.02,0.633
eoh (Theis EZ Remix),Hallasen,33,eoh (Theis EZ Remix),2020-01-03,edm,big room,0.845,0.505,125.037,0.0335
Sweet Dreams (Are Made of This),Kaan Pars,47,Sweet Dreams (Are Made of This),2019-12-27,edm,big room,0.757,0.618,125.016,0.109
Justice,Martin Hygard,15,Justice,2019-12-17,edm,big room,0.846,0.649,123.981,0.628
Wicked (with Helion),Medon,46,Wicked (with Helion),2019-12-20,edm,big room,0.683,0.904,127.956,0.13
The Way,Trevor Omoto,50,The Way,2020-01-03,edm,big room,0.662,0.904,128.134,0.308
Bigger Dan,Paul Kold,45,Bigger Dan,2019-12-27,edm,big room,0.86,0.647,124.997,0.33
She Likes It,Mike L,32,She Likes It,2019-12-13,edm,big room,0.916,0.919,127.966,0.309
Takedown,Dirty Palm,52,Takedown,2019-12-13,edm,big room,0.799,0.937,128.023,0.115
Crashing Down,TRFN,48,Crashing Down,2019-12-13,edm,big room,0.727,0.695,124.003,0.119
Dracula,Alfons,42,Dracula,2019-10-31,edm,big room,0.691,0.837,140.064,0.401
Back To Me,Vhask,21,Back To Me,2019-12-13,edm,big room,0.697,0.826,125.983,0.0516
Violin V,Helion,33,Violin V,2019-11-08,edm,big room,0.68,0.746,128.1,0.593
Tricky Tricky,W&W,62,Tricky Tricky,2019-11-11,edm,big room,0.632,0.962,139.051,0.297
Cool Kids,Olympis,67,Cool Kids,2019-11-01,edm,big room,0.735,0.5,126.1,0.13
Many Times,Mike Gudmann,31,Many Times,2019-12-06,edm,big room,0.95,0.838,127.98,0.273
Alone (Ken Bauer Remix),Max Fail,44,Alone - Remixes,2019-12-06,edm,big room,0.509,0.966,126.017,0.0939
Piano,Sugar,30,Piano,2019-11-15,edm,big room,0.677,0.951,146.109,0.109
I'm Blue,BIMONTE,36,I'm Blue,2019-11-22,edm,big room,0.604,0.81,127.985,0.163
eoh (Mike Emilio Remix),Olympis,44,eoh (Mike Emilio Remix),2019-12-06,edm,big room,0.532,0.885,150.009,0.384
Move Your Body,Roldan Law,24,Move Your Body,2019-12-06,edm,big room,0.889,0.912,128.005,0.0664
I Feel Like,Mike Gudmann,28,I Feel Like,2019-11-22,edm,big room,0.795,0.779,128.065,0.388
Bounce,L1ND,23,Bounce,2019-12-06,edm,big room,0.791,0.834,127.998,0.0799
Taking Over,Contiez,30,Taking Over,2019-12-06,edm,big room,0.735,0.707,126.049,0.0694
Feel Good,Dark Culture,18,Feel Good,2019-12-06,edm,big room,0.71,0.904,120.011,0.426
Be Mine,DeejaVu,21,Be Mine,2019-11-22,edm,big room,0.649,0.811,128.052,0.519
Outta My Zone,IBIA,33,Outta My Zone,2019-11-19,edm,big room,0.836,0.699,128.02,0.0405
Savana,EMADUS,40,Savana,2019-11-22,edm,big room,0.567,0.976,140.039,0.359
Get Lost,DeejaVu,20,Get Lost,2019-11-29,edm,big room,0.691,0.556,128.005,0.0734
Rapapa Bounce,Dewo,38,Rapapa Bounce,2019-11-08,edm,big room,0.728,0.933,109.982,0.419
Wrong (with Emund),Olympis,44,Wrong (with Emund),2019-11-29,edm,big room,0.577,0.546,95.087,0.107
Alone (feat. Anjulie & Jeffrey Jey),Marnik,66,Alone (feat. Anjulie & Jeffrey Jey),2019-11-15,edm,big room,0.553,0.776,128.123,0.112
Close Your Eyes,Felix Jaehn,79,Close Your Eyes,2019-11-22,edm,big room,0.818,0.823,128.136,0.133
Faded,NERVO,64,Faded,2019-11-01,edm,big room,0.685,0.807,137.976,0.0678
Set You Free,Fella,47,Set You Free,2019-11-14,edm,big room,0.613,0.761,120.195,0.111
Breathe,Hugh Graham,20,Breathe,2019-11-19,edm,big room,0.635,0.673,127.865,0.26
Bailando,Mike Gudmann,27,Bailando,2019-10-11,edm,big room,0.738,0.793,128.027,0.0593
Say Damn,who.am.i,37,Say Damn,2019-11-06,edm,big room,0.794,0.652,97.031,0.0865
Call The Parade,Treyy G,29,Call The Parade,2019-11-22,edm,big room,0.767,0.604,127.995,0.103
Light,Jerome,77,Light,2019-05-10,edm,big room,0.36,0.89,106.554,0.146
Lucid,Contiez,28,Lucid,2019-11-15,edm,big room,0.767,0.971,138.003,0.0605
Move Your Body,Martin Mix,31,Move Your Body,2019-11-07,edm,big room,0.734,0.8,123.039,0.0821
I Want U,Martin Fritzon,22,I Want U,2019-11-15,edm,big room,0.775,0.647,127.957,0.0961
Monster,LUM!X,77,Monster,2019-04-19,edm,big room,0.83,0.794,128.16,0.106
The Spook,KSHMR,51,The Spook,2019-10-28,edm,big room,0.719,0.936,128.002,0.0723
Hectic,Vikström,20,Hectic,2019-10-11,edm,big room,0.643,0.843,128.025,0.118
Rise and Shine - Radio Edit,Deorro,49,Rise and Shine (Radio Edit),2017-03-03,edm,big room,0.781,0.773,127.999,0.075
All Around The World (La La La) - LUM!X Remix,R3HAB,50,All Around The World (La La La) [LUM!X Remix],2019-10-18,edm,big room,0.715,0.865,127.965,0.0885
Island Boy (feat. Elephant Man & GC (Gate Citizens)),Showtek,39,Island Boy (feat. Elephant Man & GC (Gate Citizens)),2019-11-08,edm,big room,0.558,0.981,125.957,0.393
eoh - Helion Remix,Hallasen,35,eoh (Helion Remix),2019-10-11,edm,big room,0.748,0.804,128.027,0.106
Run Away,The Cousins,36,Run Away,2019-11-08,edm,big room,0.612,0.965,126.004,0.0754
Her Eyes,Rushin',36,Her Eyes,2019-10-04,edm,big room,0.872,0.752,128.063,0.685
Promise,Mike Gudmann,25,Promise,2019-11-01,edm,big room,0.593,0.891,127.93,0.0536
Fire,Hugh Graham,22,Fire,2019-10-30,edm,big room,0.878,0.743,128.02,0.58
Pharaoh,Helion,28,Pharaoh,2019-10-18,edm,big room,0.683,0.928,138.052,0.227
Mirage,Bayza,24,Mirage,2019-10-25,edm,big room,0.713,0.845,139.989,0.373
Supernova,Vettafaen,21,Supernova,2019-10-25,edm,big room,0.662,0.879,139.982,0.223
Do Bad Well (feat. Nevve),KSHMR,62,Do Bad Well (feat. Nevve),2019-10-11,edm,big room,0.604,0.894,127.964,0.234
Stormbreaker,Andwell,20,Stormbreaker,2019-10-18,edm,big room,0.731,0.909,132.955,0.0918
Charm,Nath Jennings,25,Charm,2019-10-11,edm,big room,0.896,0.879,128.039,0.0584
Only Pain,Theis EZ,22,Only Pain,2019-10-11,edm,big room,0.69,0.931,128,0.158
Together,Vinsand,18,Together,2019-10-25,edm,big room,0.687,0.581,125.954,0.287
Savage,Christian Wedvik,31,Savage,2019-10-04,edm,big room,0.786,0.701,127.972,0.0742
Lunatic,Vikström,21,Lunatic,2019-10-18,edm,big room,0.407,0.963,128.097,0.908
Senseless,MARKZ,27,Senseless,2019-10-18,edm,big room,0.744,0.766,127.967,0.348
Mysteria,Helion,29,Mysteria,2019-10-04,edm,big room,0.714,0.986,140.027,0.0623
Saving This,HBz,34,Saving This,2019-10-04,edm,big room,0.746,0.66,128.066,0.139
Tetris 2020,Adryx-G,28,Tetris 2020,2019-09-27,edm,big room,0.672,0.946,130.02,0.362
Vendetta,Woof Logik,32,Vendetta,2019-09-26,edm,big room,0.6,0.987,150.022,0.337
Recoil,K3L,29,Recoil,2019-10-04,edm,big room,0.746,0.97,128.041,0.703
Brandvarm (Theis EZ Remix),Fremmed,32,Brandvarm (Theis EZ Remix),2019-10-09,edm,big room,0.852,0.787,128.034,0.244
Hungarian Dance No 5,Alfons,38,Hungarian Dance No 5,2019-10-04,edm,big room,0.822,0.845,128.029,0.0899
Popcorn,Helion,40,Popcorn,2019-09-27,edm,big room,0.525,0.925,128.031,0.297
Empty Space,Impulz,23,Empty Space,2019-09-27,edm,big room,0.778,0.932,140.012,0.299
Toy Monster,Azerkd,18,Toy Monster,2019-09-27,edm,big room,0.69,0.984,128.03,0.518
Free,Theis EZ,42,Free,2019-09-20,edm,big room,0.629,0.92,128.043,0.107
Up & Down,Nonni,19,Up & Down,2019-09-27,edm,big room,0.617,0.721,128.003,0.173
Midnight,EADWINE,18,Midnight,2019-09-27,edm,big room,0.724,0.536,127.877,0.132
Shake 'Em,Vikström,30,Shake 'Em,2019-09-20,edm,big room,0.655,0.984,128.028,0.279
Violin 4.0,Helion,44,Violin 4.0,2019-09-06,edm,big room,0.636,0.741,128.324,0.707
Duro,Vikström,23,Duro,2019-09-06,edm,big room,0.568,0.93,150.032,0.234
Sultans Party,Adryx-G,40,Sultan Party,2019-09-20,edm,big room,0.702,0.961,130.001,0.135
Bouncin' Ass,Vikström,24,Bouncin' Ass,2019-09-13,edm,big room,0.653,0.983,128.013,0.293
Better Than Me,Edvin & Tim,35,Better Than Me,2019-09-12,edm,big room,0.707,0.811,127.933,0.118
Whisper,A Billion Robots,34,Whisper,2019-09-13,edm,big room,0.604,0.966,128.043,0.247
Everything,Mike Gudmann,38,Everything,2019-09-06,edm,big room,0.761,0.681,127.993,0.622
Alive,R3HAB,62,Alive,2019-08-02,edm,big room,0.631,0.858,137.982,0.263
Don Dada - Mike Emilio Remix,Alfons,44,Don Dada (Mike Emilio Remix),2019-07-19,edm,big room,0.603,0.857,140.023,0.111
"Gonna Fly Now (Theme From ""Rocky"") - 2006 - Remaster",Bill Conti,4,Rocky (30th Anniversary Edition),2006-12-12,edm,big room,0.435,0.812,95.546,0.0455
'Till I Collapse,Eminem,83,The Eminem Show,2002-05-26,edm,big room,0.548,0.847,171.447,0.0816
(Rock) Superstar,Cypress Hill,60,Skull & Bones,2000-04-25,edm,big room,0.797,0.762,94.224,0.064
"I Stand Alone - From ""The Scorpion King"" Soundtrack",Godsmack,52,"Good Times, Bad Times - Ten Years of Godsmack",2007-01-01,edm,big room,0.211,0.921,171.9,0.1
Who Gon Stop Me,JAY-Z,9,Watch The Throne (Deluxe),2011-08-08,edm,big room,0.594,0.73,133.88,0.715
We Own It (Fast & Furious),2 Chainz,59,Fast & Furious 6,2013-01-01,edm,big room,0.554,0.899,171.966,0.0568
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,68,Save Rock And Roll,2013-01-01,edm,big room,0.558,0.924,151.99,0.537
Forever,Drake,2,Forever,2009-01-01,edm,big room,0.459,0.925,104.855,0.174
Remember the Name (feat. Styles of Beyond),Fort Minor,51,Petrified / Remember The Name,2005-10-04,edm,big room,0.688,0.835,84.858,0.0795
Mama Said Knock You Out,LL Cool J,42,All World,1996-01-01,edm,big room,0.79,0.781,102.37,0.333
Still Swingin',Papa Roach,0,The Connection,2012-10-02,edm,big room,0.57,0.888,139.006,0.138
Got It,Boys Noize,0,Out Of The Black,2012-10-05,edm,big room,0.462,0.847,184.084,0.398
"All I Do Is Win - Feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross",DJ Khaled,62,"All I Do Is Win (Feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",2010-02-03,edm,big room,0.55,0.779,150.069,0.333
m.A.A.d city,Kendrick Lamar,67,"good kid, m.A.A.d city",2012,edm,big room,0.487,0.729,91.048,0.44
Faint,Linkin Park,69,Meteora,2003-03-24,edm,big room,0.554,0.978,135.095,0.0731
Ima Boss (feat. Rick Ross),Meek Mill,65,"MMG Presents: Self Made, Vol. 1",2011-05-23,edm,big room,0.37,0.87,79.092,0.604
Muthaf**ka Up,Tyga,47,Careless World: Rise Of The Last King,2012-01-01,edm,big room,0.59,0.542,122.482,0.364
Let's Go (feat. Big D & Twista),Trick Daddy,65,Thug Matrimony: Married To The Streets,2004-10-26,edm,big room,0.748,0.767,133.929,0.334
Black Skinhead,Kanye West,75,Yeezus,2013-01-01,edm,big room,0.766,0.821,130.073,0.168
Burial,Pusha T,0,Burial,2014-03-14,edm,big room,0.646,0.867,146.011,0.347
Take Me Away,Jayden Vega,38,Take Me Away,2020-01-10,edm,big room,0.62,0.79,129.925,0.362
Infinite,Djumpers,15,Infinite,2019-12-02,edm,big room,0.438,0.945,127.814,0.886
Mercy,Justin Hau,15,Mercy,2019-11-30,edm,big room,0.477,0.927,130.052,0.468
Death & Desire (feat. Harrison) - Laidback Luke Remix,Knife Party,49,Death & Desire (feat. Harrison) [Laidback Luke Remix],2019-11-01,edm,big room,0.65,0.977,124.982,0.148
One Second,MACHADO,17,One Second,2019-11-25,edm,big room,0.696,0.879,131.953,0.116
Omerta,Sandro Silva,43,Omerta,2019-11-25,edm,big room,0.567,0.941,127.977,0.219
Turn It Up,Subliminals,21,Turn It Up,2019-11-29,edm,big room,0.633,0.955,132.031,0.118
Captain Quirck,Bassjackers,36,The Biggest,2019-11-22,edm,big room,0.721,0.737,132.018,0.346
Dead or Alive,OverLine,16,Dead or Alive,2019-11-17,edm,big room,0.628,0.913,128.028,0.115
Arabian Bounce,Wolfpack,41,Arabian Bounce,2019-11-15,edm,big room,0.689,0.962,128.01,0.236
Platoon,Gaspar,14,Platoon,2019-11-20,edm,big room,0.538,0.965,129.997,0.395
Secret Of Natraja,VSNS,29,Secret Of Natraja,2019-11-19,edm,big room,0.613,0.967,128.002,0.335
What We Had,TBR,25,What We Had,2019-11-22,edm,big room,0.627,0.873,127.994,0.258
Silence,Jetty Rachers,24,Silence,2019-11-01,edm,big room,0.621,0.963,128.013,0.775
Astronaut,VINO,20,Astronaut,2019-11-15,edm,big room,0.617,0.811,127.964,0.237
Pardo,BreakdeX,10,Pardo,2019-10-30,edm,big room,0.542,0.973,128.002,0.316
